Nr. movimento,budget/cons,Tipo movimento,Nr articolo,Tipo origine,Nr. origine,Quantità,Importo vendita in valuta locale (TOTALE VENDITA)
25583,BUDGET,Vendita,ART0003105,Cliente,C00140,1.00,52.64
25584,BUDGET,Vendita,ART0001733,Cliente,C00140,5.00,329.00
25595,BUDGET,Vendita,ART0001252,Cliente,C00140,1.00,220.90
25597,BUDGET,Vendita,ART0003309,Cliente,C00140,3.00,28.20
25598,BUDGET,Vendita,ART0003310,Cliente,C00140,5.00,37.60
25599,BUDGET,Vendita,ART0001252,Cliente,C00140,1.00,220.90
25601,BUDGET,Vendita,ART0003309,Cliente,C00140,3.00,28.20
25602,BUDGET,Vendita,ART0003310,Cliente,C00140,5.00,37.60
25606,BUDGET,Vendita,ART0002836,Cliente,C00140,21.00,1223.88
25615,BUDGET,Vendita,ART0002918,Cliente,C00140,1.00,117.50
25616,BUDGET,Vendita,ART0002919,Cliente,C00140,1.00,117.50
25617,BUDGET,Vendita,ART0002918,Cliente,C00140,1.00,117.50
25618,BUDGET,Vendita,ART0002919,Cliente,C00140,1.00,117.50
25621,BUDGET,Vendita,ART0002895,Cliente,C00140,1.00,158.86
25622,BUDGET,Vendita,ART0002896,Cliente,C00140,1.00,155.10
25697,BUDGET,Vendita,ART0002109,Cliente,C00140,4.00,15.04
25715,BUDGET,Vendita,ART0005136,Cliente,C00004,1.00,38.00
25724,BUDGET,Vendita,ART0000853,Cliente,C00140,6.00,1816.08
25725,BUDGET,Vendita,ART0000790,Cliente,C00140,1.00,592.20
25736,BUDGET,Vendita,ART0001180,Cliente,C00140,6.00,217.14
25737,BUDGET,Vendita,ART0001566,Cliente,C00140,18.00,76.14
25738,BUDGET,Vendita,ART0003101,Cliente,C00140,6.00,124.08
25739,BUDGET,Vendita,ART0005136,Cliente,C00140,1.00,169.20
25790,BUDGET,Vendita,ART0000853,Cliente,C00140,2.00,605.36
25818,BUDGET,Vendita,ART0003612,Cliente,C00094,4.00,100.00
25878,BUDGET,Vendita,ART0000786,Cliente,C00140,1.00,334.27
25892,BUDGET,Vendita,ART0000779,Cliente,C00140,2.00,924.96
26001,BUDGET,Vendita,ART0001590,Cliente,C00140,3.00,13.26
26004,BUDGET,Vendita,ART0002498,Cliente,C00140,2.00,107.25
26008,BUDGET,Vendita,ART0000847,Cliente,C00140,2.00,507.69
26009,BUDGET,Vendita,ART0002102,Cliente,C00140,4.00,109.06
26021,BUDGET,Vendita,ART0001515,Cliente,C00140,1.00,269.83
26023,BUDGET,Vendita,ART0001669,Cliente,C00140,4.00,120.34
26024,BUDGET,Vendita,ART0001670,Cliente,C00140,4.00,101.54
26025,BUDGET,Vendita,ART0002017,Cliente,C00140,1.00,372.31
26026,BUDGET,Vendita,ART0002018,Cliente,C00140,1.00,169.23
26027,BUDGET,Vendita,ART0002019,Cliente,C00140,1.00,84.61
26029,BUDGET,Vendita,ART0002284,Cliente,C00140,1.00,258.55
26032,BUDGET,Vendita,ART0002718,Cliente,C00140,1.00,460.68
26033,BUDGET,Vendita,ART0002719,Cliente,C00140,1.00,460.69
26034,BUDGET,Vendita,ART0003275,Cliente,C00140,8.00,67.69
26075,BUDGET,Vendita,ART0002530,Cliente,C00140,1.00,41.37
26081,BUDGET,Vendita,ART0005136,Cliente,C00140,1.00,430.13
26150,BUDGET,Vendita,ART0000630,Cliente,C00004,21.00,630.00
26151,BUDGET,Vendita,ART0000643,Cliente,C00004,20.00,200.00
26152,BUDGET,Vendita,ART0000644,Cliente,C00004,10.00,450.00
26153,BUDGET,Vendita,ART0000645,Cliente,C00004,10.00,300.00
26383,BUDGET,Vendita,ART0005026,Cliente,C00026,1.00,450.00
26397,BUDGET,Vendita,ART0002793,Cliente,C00140,20.00,714.53
26399,BUDGET,Vendita,ART0001994,Cliente,C00140,8.00,172.99
26400,BUDGET,Vendita,ART0001265,Cliente,C00140,1.00,0.00
26401,BUDGET,Vendita,ART0001266,Cliente,C00140,1.00,0.00
26403,BUDGET,Vendita,ART0001265,Cliente,C00140,1.00,0.00
26404,BUDGET,Vendita,ART0001266,Cliente,C00140,1.00,0.00
26406,BUDGET,Vendita,ART0001265,Cliente,C00140,1.00,1269.24
26407,BUDGET,Vendita,ART0001266,Cliente,C00140,1.00,611.11
26409,BUDGET,Vendita,ART0001154,Cliente,C00140,24.00,248.21
26411,BUDGET,Vendita,ART0001433,Cliente,C00140,8.00,37.60
26534,BUDGET,Vendita,ART0005136,Cliente,C00004,42.00,210.00
26535,BUDGET,Vendita,ART0005136,Cliente,C00004,12.00,60.00
26558,BUDGET,Vendita,ART0004386,Cliente,C00004,3.00,21.00
26559,BUDGET,Vendita,ART0004386,Cliente,C00004,15.00,105.00
26573,BUDGET,Vendita,ART0000853,Cliente,C00140,10.00,3027.36
26575,BUDGET,Vendita,ART0003277,Cliente,C00140,11.00,434.36
26579,BUDGET,Vendita,ART0002502,Cliente,C00140,7.00,184.28
26590,BUDGET,Vendita,ART0005136,Cliente,C00140,1.00,32.91
26591,BUDGET,Vendita,ART0005136,Cliente,C00140,1.00,122.22
26680,BUDGET,Vendita,ART0005136,Cliente,C00458,12.00,300.00
26707,BUDGET,Vendita,ART0001046,Cliente,C00471,1.00,44.32
26708,BUDGET,Vendita,ART0001046,Cliente,C00471,1.00,44.32
26709,BUDGET,Vendita,ART0001047,Cliente,C00471,1.00,67.00
26710,BUDGET,Vendita,ART0001047,Cliente,C00471,1.00,67.00
26722,BUDGET,Vendita,ART0001095,Cliente,C00471,1.00,39.40
26759,BUDGET,Vendita,ART0003578,Cliente,C00094,6.00,60.00
26760,BUDGET,Vendita,ART0003580,Cliente,C00094,6.00,78.00
26770,BUDGET,Vendita,ART0002385,Cliente,C00140,6.00,220.00
26771,BUDGET,Vendita,ART0002172,Cliente,C00140,1.00,48.88
26775,BUDGET,Vendita,ART0001218,Cliente,C00140,1.00,7.78
26869,BUDGET,Vendita,ART0000848,Cliente,C00140,15.00,2538.47
26870,BUDGET,Vendita,ART0002740,Cliente,C00140,20.00,394.88
26871,BUDGET,Vendita,ART0000779,Cliente,C00140,2.00,925.13
26994,BUDGET,Vendita,ART0003824,Cliente,C00026,20.00,220.00
27035,BUDGET,Vendita,ART0001162,Cliente,C00140,1.00,366.67
27037,BUDGET,Vendita,ART0001609,Cliente,C00140,6.00,33.85
27039,BUDGET,Vendita,ART0001993,Cliente,C00140,1.00,77.85
27045,BUDGET,Vendita,ART0000797,Cliente,C00140,1.00,446.58
27047,BUDGET,Vendita,ART0000772,Cliente,C00140,1.00,374.19
27058,BUDGET,Vendita,ART0000638,Cliente,C00004,10.00,180.00
27066,BUDGET,Vendita,ART0004420,Cliente,C00004,9.00,171.00
27124,BUDGET,Vendita,ART0001272,Cliente,C00140,11.00,1137.61
27125,BUDGET,Vendita,ART0002107,Cliente,C00140,3.00,28.21
27135,BUDGET,Vendita,ART0000697,Cliente,C00004,4.00,280.00
27204,BUDGET,Vendita,ART0005011,Cliente,C00026,2.00,380.00
27206,BUDGET,Vendita,ART0000116,Cliente,C00026,2.00,468.00
27218,BUDGET,Vendita,ART0000641,Cliente,C00004,5.00,240.00
27219,BUDGET,Vendita,ART0005136,Cliente,C00004,1.00,13.00
27220,BUDGET,Vendita,ART0005136,Cliente,C00004,1.00,13.00
27309,BUDGET,Vendita,ART0001110,Cliente,C00471,1.00,95.00
27312,BUDGET,Vendita,ART0001113,Cliente,C00471,1.00,40.00
27316,BUDGET,Vendita,ART0001117,Cliente,C00471,1.00,450.00
27328,BUDGET,Vendita,ART0001129,Cliente,C00471,1.00,125.00
27336,BUDGET,Vendita,ART0001129,Cliente,C00471,1.00,125.00
27423,BUDGET,Vendita,ART0000784,Cliente,C00140,2.00,639.20
27426,BUDGET,Vendita,ART0001170,Cliente,C00140,1.00,131.60
27427,BUDGET,Vendita,ART0002079,Cliente,C00140,12.00,103.78
27428,BUDGET,Vendita,ART0002107,Cliente,C00140,3.00,28.20
27429,BUDGET,Vendita,ART0002385,Cliente,C00140,6.00,219.96
27431,BUDGET,Vendita,ART0002102,Cliente,C00140,4.00,109.04
27432,BUDGET,Vendita,ART0002385,Cliente,C00140,6.00,219.96
27433,BUDGET,Vendita,ART0002370,Cliente,C00140,1.00,65.72
27434,BUDGET,Vendita,ART0002107,Cliente,C00140,3.00,28.20
27436,BUDGET,Vendita,ART0002530,Cliente,C00140,1.00,41.36
27483,BUDGET,Vendita,ART0000312,Cliente,C00026,16.00,256.00
27484,BUDGET,Vendita,ART0000320,Cliente,C00026,3.00,177.00
27486,BUDGET,Vendita,ART0000151,Cliente,C00026,1.00,85.00
27487,BUDGET,Vendita,ART0000152,Cliente,C00026,1.00,57.00
27494,BUDGET,Vendita,ART0004373,Cliente,C00004,102.00,2142.00
27495,BUDGET,Vendita,ART0004374,Cliente,C00004,102.00,1632.00
27516,BUDGET,Vendita,ART0002148,Cliente,C00140,3.00,111.56
27518,BUDGET,Vendita,ART0003197,Cliente,C00140,1.00,24.44
27523,BUDGET,Vendita,ART0001149,Cliente,C00140,5.00,90.80
27526,BUDGET,Vendita,ART0001590,Cliente,C00140,3.00,13.26
27529,BUDGET,Vendita,ART0001190,Cliente,C00140,2.00,33.84
27530,BUDGET,Vendita,ART0001492,Cliente,C00140,1.00,5.64
27531,BUDGET,Vendita,ART0002173,Cliente,C00140,1.00,61.10
27532,BUDGET,Vendita,ART0001190,Cliente,C00140,2.00,33.84
27533,BUDGET,Vendita,ART0001190,Cliente,C00140,2.00,33.84
27534,BUDGET,Vendita,ART0001492,Cliente,C00140,1.00,5.64
27535,BUDGET,Vendita,ART0001492,Cliente,C00140,1.00,5.64
27536,BUDGET,Vendita,ART0002173,Cliente,C00140,1.00,61.10
27537,BUDGET,Vendita,ART0002173,Cliente,C00140,1.00,61.10
27545,BUDGET,Vendita,ART0000762,Cliente,C00140,10.00,0.00
27546,BUDGET,Vendita,ART0000762,Cliente,C00140,10.00,0.00
27547,BUDGET,Vendita,ART0000762,Cliente,C00140,10.00,3365.20
27548,BUDGET,Vendita,ART0000847,Cliente,C00140,1.00,253.80
27567,BUDGET,Vendita,ART0000313,Cliente,C00026,6.00,168.00
27606,BUDGET,Vendita,ART0000795,Cliente,C00140,10.00,2209.00
27607,BUDGET,Vendita,ART0000795,Cliente,C00140,8.00,1767.20
27608,BUDGET,Vendita,ART0002476,Cliente,C00140,5.00,60.54
27651,BUDGET,Vendita,ART0000752,Cliente,C00140,6.00,2571.84
27652,BUDGET,Vendita,ART0002152,Cliente,C00140,4.00,56.40
27689,BUDGET,Vendita,ART0004397,Cliente,C00004,101.00,3636.00
27696,BUDGET,Vendita,ART0000223,Cliente,C00026,16.00,368.00
27698,BUDGET,Vendita,ART0000223,Cliente,C00026,1.00,23.00
27761,BUDGET,Vendita,ART0000762,Cliente,C00140,20.00,6730.40
27763,BUDGET,Vendita,ART0000804,Cliente,C00140,1.00,415.95
27816,BUDGET,Vendita,ART0000826,Cliente,C00140,1.00,874.20
27842,BUDGET,Vendita,ART0004410,Cliente,C00004,2.00,122.00
27865,BUDGET,Vendita,ART0004885,Cliente,C00471,3.00,285.00
27866,BUDGET,Vendita,ART0004885,Cliente,C00471,3.00,285.00
27867,BUDGET,Vendita,ART0004885,Cliente,C00471,2.00,190.00
27868,BUDGET,Vendita,ART0004885,Cliente,C00471,2.00,190.00
27869,BUDGET,Vendita,ART0004885,Cliente,C00471,2.00,190.00
27870,BUDGET,Vendita,ART0004886,Cliente,C00471,3.00,465.00
27871,BUDGET,Vendita,ART0004886,Cliente,C00471,3.00,465.00
27872,BUDGET,Vendita,ART0004886,Cliente,C00471,2.00,310.00
27873,BUDGET,Vendita,ART0004886,Cliente,C00471,2.00,310.00
27874,BUDGET,Vendita,ART0004886,Cliente,C00471,2.00,310.00
27939,BUDGET,Vendita,ART0001170,Cliente,C00140,1.00,131.60
27940,BUDGET,Vendita,ART0001154,Cliente,C00140,12.00,124.08
27941,BUDGET,Vendita,ART0001433,Cliente,C00140,4.00,18.80
27943,BUDGET,Vendita,ART0002502,Cliente,C00140,4.00,105.28
27946,BUDGET,Vendita,ART0004836,Cliente,C00471,20.00,600.00
27976,BUDGET,Vendita,ART0004420,Cliente,C00004,3.00,57.00
27991,BUDGET,Vendita,ART0005030,Cliente,C00026,1.00,760.00
27992,BUDGET,Vendita,ART0005029,Cliente,C00026,1.00,590.00
28020,BUDGET,Vendita,ART0002494,Cliente,C00140,3.00,334.68
28021,BUDGET,Vendita,ART0000786,Cliente,C00140,1.00,334.26
28022,BUDGET,Vendita,ART0000812,Cliente,C00140,2.00,1428.80
28067,BUDGET,Vendita,ART0001587,Cliente,C00140,6.00,59.67
28073,BUDGET,Vendita,ART0003785,Cliente,C00094,18.00,252.00
28078,BUDGET,Vendita,ART0001154,Cliente,C00140,5.00,51.70
28081,BUDGET,Vendita,ART0000748,Cliente,C00140,50.00,0.00
28089,BUDGET,Vendita,ART0000748,Cliente,C00140,50.00,0.00
28118,BUDGET,Vendita,ART0002210,Cliente,C00140,2.00,46.70
28149,BUDGET,Vendita,ART0005136,Cliente,C00474,12.00,480.00
28150,BUDGET,Vendita,ART0005136,Cliente,C00474,12.00,540.00
28151,BUDGET,Vendita,ART0005136,Cliente,C00474,4.00,340.00
28152,BUDGET,Vendita,ART0005136,Cliente,C00474,8.00,400.00
28153,BUDGET,Vendita,ART0005136,Cliente,C00474,4.00,340.00
28202,BUDGET,Vendita,ART0000125,Cliente,C00026,1.00,270.00
28210,BUDGET,Vendita,ART0001174,Cliente,C00140,2.00,658.00
28218,BUDGET,Vendita,ART0002141,Cliente,C00140,1.00,92.12
28219,BUDGET,Vendita,ART0002142,Cliente,C00140,1.00,92.12
28220,BUDGET,Vendita,ART0002897,Cliente,C00140,2.00,470.00
28222,BUDGET,Vendita,ART0000748,Cliente,C00140,50.00,3854.00
28224,BUDGET,Vendita,ART0000758,Cliente,C00140,10.00,2759.84
28263,BUDGET,Vendita,ART0004724,Cliente,C00473,3.00,60.00
28264,BUDGET,Vendita,ART0004725,Cliente,C00473,3.00,60.00
28265,BUDGET,Vendita,ART0004726,Cliente,C00473,3.00,45.00
28266,BUDGET,Vendita,ART0004727,Cliente,C00473,3.00,66.00
28304,BUDGET,Vendita,ART0003610,Cliente,C00094,176.00,3960.00
28305,BUDGET,Vendita,ART0003642,Cliente,C00094,22.00,470.58
28306,BUDGET,Vendita,ART0003704,Cliente,C00094,22.00,982.08
28320,BUDGET,Vendita,ART0003780,Cliente,C00094,252.00,3628.80
28359,BUDGET,Vendita,ART0005136,Cliente,C00455,8.00,112.00
28364,BUDGET,Vendita,ART0003609,Cliente,C00094,22.00,1882.32
28440,BUDGET,Vendita,ART0001149,Cliente,C00140,1.00,18.16
28449,BUDGET,Vendita,ART0002476,Cliente,C00140,1.00,12.11
28450,BUDGET,Vendita,ART0002112,Cliente,C00140,6.00,28.54
28467,BUDGET,Vendita,ART0002747,Cliente,C00140,1.00,155.67
28468,BUDGET,Vendita,ART0002938,Cliente,C00140,1.00,173.90
28469,BUDGET,Vendita,ART0002949,Cliente,C00140,1.00,233.49
28483,BUDGET,Vendita,ART0003099,Cliente,C00140,4.00,121.07
28485,BUDGET,Vendita,ART0001590,Cliente,C00140,3.00,13.25
28494,BUDGET,Vendita,ART0000853,Cliente,C00140,15.00,4540.20
28495,BUDGET,Vendita,ART0000782,Cliente,C00140,2.00,554.60
28496,BUDGET,Vendita,ART0000786,Cliente,C00140,1.00,334.27
28497,BUDGET,Vendita,ART0000811,Cliente,C00140,2.00,1485.20
28499,BUDGET,Vendita,ART0000115,Cliente,C00026,2.00,610.00
28500,BUDGET,Vendita,ART0000456,Cliente,C00026,8.00,80.00
28501,BUDGET,Vendita,ART0000312,Cliente,C00026,20.00,320.00
28506,BUDGET,Vendita,ART0000131,Cliente,C00026,4.00,132.00
28574,BUDGET,Vendita,ART0004385,Cliente,C00004,20.00,180.00
28582,BUDGET,Vendita,ART0005136,Cliente,C00004,1.00,15.00
28594,BUDGET,Vendita,ART0005136,Cliente,C00458,1.00,30.00
28610,BUDGET,Vendita,ART0000780,Cliente,C00140,1.00,381.64
28611,BUDGET,Vendita,ART0000780,Cliente,C00140,1.00,381.64
28612,BUDGET,Vendita,ART0000848,Cliente,C00140,15.00,2538.00
28613,BUDGET,Vendita,ART0002360,Cliente,C00140,1.00,230.30
28614,BUDGET,Vendita,ART0002360,Cliente,C00140,1.00,230.30
28621,BUDGET,Vendita,ART0002530,Cliente,C00140,4.00,165.44
28622,BUDGET,Vendita,ART0002530,Cliente,C00140,1.00,41.36
28626,BUDGET,Vendita,ART0001593,Cliente,C00140,4.00,37.60
28721,BUDGET,Vendita,ART0000642,Cliente,C00004,5.00,220.00
28722,BUDGET,Vendita,ART0000697,Cliente,C00004,1.00,70.00
28735,BUDGET,Vendita,ART0005136,Cliente,C00004,1.00,80.00
28736,BUDGET,Vendita,ART0005136,Cliente,C00004,1.00,32.00
28772,BUDGET,Vendita,ART0005136,Cliente,C00344,1.00,390.00
28779,BUDGET,Vendita,ART0001588,Cliente,C00140,6.00,46.70
28782,BUDGET,Vendita,ART0001590,Cliente,C00140,12.00,53.01
28786,BUDGET,Vendita,ART0002102,Cliente,C00140,4.00,109.04
28787,BUDGET,Vendita,ART0001154,Cliente,C00140,33.00,341.22
28788,BUDGET,Vendita,ART0001433,Cliente,C00140,12.00,56.40
28827,BUDGET,Vendita,ART0000323,Cliente,C00026,5.00,300.00
28828,BUDGET,Vendita,ART0000324,Cliente,C00026,5.00,140.00
28829,BUDGET,Vendita,ART0000325,Cliente,C00026,5.00,300.00
28836,BUDGET,Vendita,ART0000018,Cliente,C00003,2.00,90.00
28839,BUDGET,Vendita,ART0000041,Cliente,C00003,4.00,380.00
28840,BUDGET,Vendita,ART0000042,Cliente,C00003,4.00,600.00
28841,BUDGET,Vendita,ART0000043,Cliente,C00003,2.00,230.00
28878,BUDGET,Vendita,ART0001731,Cliente,C00140,4.00,357.20
28880,BUDGET,Vendita,ART0002411,Cliente,C00140,4.00,244.40
28882,BUDGET,Vendita,ART0001741,Cliente,C00140,1.00,169.20
28883,BUDGET,Vendita,ART0001741,Cliente,C00140,1.00,169.20
28980,BUDGET,Vendita,ART0001047,Cliente,C00471,1.00,67.00
28985,BUDGET,Vendita,ART0005136,Cliente,C00004,4.00,32.00
28986,BUDGET,Vendita,ART0005136,Cliente,C00344,1.00,50.00
29009,BUDGET,Vendita,ART0000811,Cliente,C00140,2.00,1485.20
29010,BUDGET,Vendita,ART0000811,Cliente,C00140,2.00,1485.20
29016,BUDGET,Vendita,ART0001520,Cliente,C00140,1.00,23.50
29023,BUDGET,Vendita,ART0001277,Cliente,C00140,1.00,23.50
29024,BUDGET,Vendita,ART0002214,Cliente,C00140,1.00,89.30
29029,BUDGET,Vendita,ART0002214,Cliente,C00140,1.00,89.30
29106,BUDGET,Vendita,ART0001117,Cliente,C00471,1.00,450.00
29107,BUDGET,Vendita,ART0001117,Cliente,C00471,1.00,450.00
29108,BUDGET,Vendita,ART0001117,Cliente,C00471,1.00,450.00
29109,BUDGET,Vendita,ART0001117,Cliente,C00471,1.00,450.00
29110,BUDGET,Vendita,ART0001117,Cliente,C00471,1.00,450.00
29111,BUDGET,Vendita,ART0001117,Cliente,C00471,3.00,1350.00
29121,BUDGET,Vendita,ART0000772,Cliente,C00140,2.00,748.24
29138,BUDGET,Vendita,ART0005034,Cliente,C00471,1.00,35.00
29139,BUDGET,Vendita,ART0005034,Cliente,C00471,1.00,35.00
29140,BUDGET,Vendita,ART0005035,Cliente,C00471,1.00,58.00
29141,BUDGET,Vendita,ART0005035,Cliente,C00471,1.00,58.00
29142,BUDGET,Vendita,ART0005036,Cliente,C00471,2.00,76.00
29143,BUDGET,Vendita,ART0005036,Cliente,C00471,7.00,266.00
29144,BUDGET,Vendita,ART0005036,Cliente,C00471,2.00,76.00
29145,BUDGET,Vendita,ART0005036,Cliente,C00471,5.00,190.00
29146,BUDGET,Vendita,ART0005037,Cliente,C00471,2.00,64.00
29147,BUDGET,Vendita,ART0005037,Cliente,C00471,7.00,224.00
29148,BUDGET,Vendita,ART0005037,Cliente,C00471,2.00,64.00
29149,BUDGET,Vendita,ART0005037,Cliente,C00471,5.00,160.00
29158,BUDGET,Vendita,ART0004099,Cliente,C00297,1.00,905.00
29340,BUDGET,Vendita,ART0005028,Cliente,C00026,3.00,1005.00
29362,BUDGET,Vendita,ART0000752,Cliente,C00140,6.00,2571.84
29378,BUDGET,Vendita,ART0000788,Cliente,C00140,1.00,310.20
29384,BUDGET,Vendita,ART0005136,Cliente,C00344,1.00,50.00
29463,BUDGET,Vendita,ART0000805,Cliente,C00140,1.00,460.60
29465,BUDGET,Vendita,ART0001427,Cliente,C00140,12.00,16.58
29471,BUDGET,Vendita,ART0003160,Cliente,C00140,1.00,89.30
29475,BUDGET,Vendita,ART0000851,Cliente,C00140,15.00,2529.54
29476,BUDGET,Vendita,ART0002740,Cliente,C00140,16.00,376.00
29481,BUDGET,Vendita,ART0005136,Cliente,C00127,7.00,0.00
29482,BUDGET,Vendita,ART0005136,Cliente,C00127,1.00,0.00
29483,BUDGET,Vendita,ART0005136,Cliente,C00127,1.00,0.00
29484,BUDGET,Vendita,ART0005136,Cliente,C00117,7.00,210.00
29485,BUDGET,Vendita,ART0005136,Cliente,C00117,1.00,30.00
29486,BUDGET,Vendita,ART0005136,Cliente,C00117,1.00,98.00
29487,BUDGET,Vendita,ART0005136,Cliente,C00127,7.00,0.00
29488,BUDGET,Vendita,ART0005136,Cliente,C00127,1.00,0.00
29489,BUDGET,Vendita,ART0005136,Cliente,C00127,1.00,0.00
29545,BUDGET,Vendita,ART0002385,Cliente,C00140,6.00,219.96
29549,BUDGET,Vendita,ART0002739,Cliente,C00140,5.00,164.50
29550,BUDGET,Vendita,ART0002048,Cliente,C00140,5.00,94.00
29551,BUDGET,Vendita,ART0002444,Cliente,C00140,5.00,164.50
29554,BUDGET,Vendita,ART0000795,Cliente,C00140,8.00,1767.20
29555,BUDGET,Vendita,ART0000812,Cliente,C00140,1.00,714.40
29560,BUDGET,Vendita,ART0005030,Cliente,C00026,2.00,1520.00
29620,BUDGET,Vendita,ART0005109,Cliente,C00471,1.00,28.00
29621,BUDGET,Vendita,ART0005109,Cliente,C00471,1.00,28.00
29622,BUDGET,Vendita,ART0005109,Cliente,C00471,2.00,56.00
29652,BUDGET,Vendita,ART0002148,Cliente,C00140,3.00,111.56
29653,BUDGET,Vendita,ART0000814,Cliente,C00140,1.00,545.20
29669,BUDGET,Vendita,ART0002867,Cliente,C00140,5.00,705.00
29670,BUDGET,Vendita,ART0002909,Cliente,C00140,5.00,399.50
29671,BUDGET,Vendita,ART0002740,Cliente,C00140,4.00,94.00
29672,BUDGET,Vendita,ART0001164,Cliente,C00140,3.00,338.40
29771,BUDGET,Vendita,ART0005136,Cliente,C00004,50.00,235.00
29865,BUDGET,Vendita,ART0000784,Cliente,C00140,5.00,1598.00
29868,BUDGET,Vendita,ART0002370,Cliente,C00140,1.00,65.73
29871,BUDGET,Vendita,ART0002079,Cliente,C00140,12.00,103.77
29872,BUDGET,Vendita,ART0002107,Cliente,C00140,3.00,28.20
29873,BUDGET,Vendita,ART0002385,Cliente,C00140,6.00,219.96
29874,BUDGET,Vendita,ART0001653,Cliente,C00140,3.00,50.76
29875,BUDGET,Vendita,ART0001653,Cliente,C00140,3.00,50.76
29878,BUDGET,Vendita,ART0002271,Cliente,C00140,1.00,150.40
29879,BUDGET,Vendita,ART0002271,Cliente,C00140,1.00,150.40
29898,BUDGET,Vendita,ART0000752,Cliente,C00140,1.00,428.64
29903,BUDGET,Vendita,ART0005136,Cliente,C00004,4.00,40.00
29924,BUDGET,Vendita,ART0000644,Cliente,C00004,10.00,450.00
29925,BUDGET,Vendita,ART0000645,Cliente,C00004,10.00,300.00
30014,BUDGET,Vendita,ART0002615,Cliente,C00140,1.00,92.12
30015,BUDGET,Vendita,ART0001017,Cliente,C00140,1.00,291.40
30018,BUDGET,Vendita,ART0002249,Cliente,C00140,1.00,36.33
30020,BUDGET,Vendita,ART0002617,Cliente,C00140,2.00,184.24
30022,BUDGET,Vendita,ART0001733,Cliente,C00140,5.00,329.00
30028,BUDGET,Vendita,ART0001252,Cliente,C00140,1.00,220.90
30029,BUDGET,Vendita,ART0001252,Cliente,C00140,1.00,220.90
30032,BUDGET,Vendita,ART0001497,Cliente,C00140,1.00,20.68
30033,BUDGET,Vendita,ART0001497,Cliente,C00140,1.00,20.68
30034,BUDGET,Vendita,ART0001739,Cliente,C00140,1.00,79.90
30035,BUDGET,Vendita,ART0001739,Cliente,C00140,1.00,79.90
30038,BUDGET,Vendita,ART0002829,Cliente,C00140,3.00,84.60
30039,BUDGET,Vendita,ART0002829,Cliente,C00140,3.00,84.60
30040,BUDGET,Vendita,ART0003309,Cliente,C00140,3.00,28.20
30041,BUDGET,Vendita,ART0003309,Cliente,C00140,3.00,28.20
30042,BUDGET,Vendita,ART0003310,Cliente,C00140,5.00,37.60
30043,BUDGET,Vendita,ART0003310,Cliente,C00140,5.00,37.60
30047,BUDGET,Vendita,ART0003202,Cliente,C00140,4.00,169.20
30050,BUDGET,Vendita,ART0002918,Cliente,C00140,1.00,117.50
30051,BUDGET,Vendita,ART0002918,Cliente,C00140,1.00,117.50
30052,BUDGET,Vendita,ART0002919,Cliente,C00140,1.00,117.50
30053,BUDGET,Vendita,ART0002919,Cliente,C00140,1.00,117.50
30057,BUDGET,Vendita,ART0000841,Cliente,C00140,1.00,4653.00
30207,BUDGET,Vendita,ART0005136,Cliente,C00458,1.00,100.00
30210,BUDGET,Vendita,ART0005136,Cliente,C00297,1.00,120.00
30266,BUDGET,Vendita,ART0000643,Cliente,C00004,10.00,100.00
30365,BUDGET,Vendita,ART0001113,Cliente,C00471,1.00,40.00
30372,BUDGET,Vendita,ART0000778,Cliente,C00140,2.00,596.71
30373,BUDGET,Vendita,ART0000826,Cliente,C00140,1.00,874.20
30374,BUDGET,Vendita,ART0000795,Cliente,C00140,8.00,1767.20
30375,BUDGET,Vendita,ART0000849,Cliente,C00140,1.00,345.45
30384,BUDGET,Vendita,ART0001422,Cliente,C00140,12.00,51.89
30389,BUDGET,Vendita,ART0001149,Cliente,C00140,1.00,18.17
30390,BUDGET,Vendita,ART0002476,Cliente,C00140,1.00,12.10
30398,BUDGET,Vendita,ART0003099,Cliente,C00140,2.00,60.53
30402,BUDGET,Vendita,ART0001252,Cliente,C00140,1.00,220.90
30403,BUDGET,Vendita,ART0001497,Cliente,C00140,1.00,20.68
30404,BUDGET,Vendita,ART0001653,Cliente,C00140,3.00,50.76
30406,BUDGET,Vendita,ART0002271,Cliente,C00140,1.00,150.40
30410,BUDGET,Vendita,ART0002829,Cliente,C00140,3.00,84.60
30411,BUDGET,Vendita,ART0002918,Cliente,C00140,1.00,117.50
30412,BUDGET,Vendita,ART0002919,Cliente,C00140,1.00,117.50
30413,BUDGET,Vendita,ART0003309,Cliente,C00140,3.00,28.20
30414,BUDGET,Vendita,ART0003310,Cliente,C00140,5.00,37.60
30416,BUDGET,Vendita,ART0000853,Cliente,C00140,17.00,5145.56
30428,BUDGET,Vendita,ART0004403,Cliente,C00004,20.00,320.00
30429,BUDGET,Vendita,ART0005136,Cliente,C00004,14.00,77.00
30430,BUDGET,Vendita,ART0004440,Cliente,C00004,1.00,160.00
30486,BUDGET,Vendita,ART0000116,Cliente,C00026,1.00,234.00
30487,BUDGET,Vendita,ART0000115,Cliente,C00026,1.00,305.00
30488,BUDGET,Vendita,ART0003824,Cliente,C00026,20.00,220.00
30491,BUDGET,Vendita,ART0001154,Cliente,C00140,1.00,10.34
30534,BUDGET,Vendita,ART0000847,Cliente,C00140,2.00,507.60
